file,bucket,domain,disposition,phase_refs,action,confidence,rationale,dependency_graph
lib/presentation/widgets/business/reservations/cancellation_policy_settings_widget.dart,lib/presentation/widgets,presentation,keep_update,"10.1,10.3,10.4",keep+update,medium,"UI layer retained; feature completion, localization, and accessibility planned.","{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[""di:spot:lib/presentation/widgets"",""di:bootstrap:lib/injection_container.dart""],""mode"":""consumer"",""notes"":""deterministic injection contract for presentation"",""provides"":[],""required_validation"":[""flutter analyze"",""Architecture Placement Guard / architecture-placement""],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:presentation"",""node_id"":""file:lib/presentation/widgets/business/reservations/cancellation_policy_settings_widget.dart"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""10.1"",""10.3"",""10.4""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:lib/presentation/widgets""}"
lib/presentation/widgets/business/reservations/capacity_settings_widget.dart,lib/presentation/widgets,presentation,keep_update,"10.1,10.3,10.4",keep+update,medium,"UI layer retained; feature completion, localization, and accessibility planned.","{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[""di:spot:lib/presentation/widgets"",""di:bootstrap:lib/injection_container.dart""],""mode"":""consumer"",""notes"":""deterministic injection contract for presentation"",""provides"":[],""required_validation"":[""flutter analyze"",""Architecture Placement Guard / architecture-placement""],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:presentation"",""node_id"":""file:lib/presentation/widgets/business/reservations/capacity_settings_widget.dart"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""10.1"",""10.3"",""10.4""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:lib/presentation/widgets""}"
lib/presentation/widgets/business/reservations/notification_history_widget.dart,lib/presentation/widgets,presentation,keep_update,"10.1,10.3,10.4",keep+update,medium,"UI layer retained; feature completion, localization, and accessibility planned.","{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[""di:spot:lib/presentation/widgets"",""di:bootstrap:lib/injection_container.dart""],""mode"":""consumer"",""notes"":""deterministic injection contract for presentation"",""provides"":[],""required_validation"":[""flutter analyze"",""Architecture Placement Guard / architecture-placement""],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:presentation"",""node_id"":""file:lib/presentation/widgets/business/reservations/notification_history_widget.dart"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""10.1"",""10.3"",""10.4""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:lib/presentation/widgets""}"
lib/presentation/widgets/business/reservations/notification_preferences_widget.dart,lib/presentation/widgets,presentation,keep_update,"10.1,10.3,10.4",keep+update,medium,"UI layer retained; feature completion, localization, and accessibility planned.","{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[""di:spot:lib/presentation/widgets"",""di:bootstrap:lib/injection_container.dart""],""mode"":""consumer"",""notes"":""deterministic injection contract for presentation"",""provides"":[],""required_validation"":[""flutter analyze"",""Architecture Placement Guard / architecture-placement""],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:presentation"",""node_id"":""file:lib/presentation/widgets/business/reservations/notification_preferences_widget.dart"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""10.1"",""10.3"",""10.4""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:lib/presentation/widgets""}"
lib/presentation/widgets/business/reservations/pricing_settings_widget.dart,lib/presentation/widgets,presentation,keep_update,"10.1,10.3,10.4",keep+update,medium,"UI layer retained; feature completion, localization, and accessibility planned.","{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[""di:spot:lib/presentation/widgets"",""di:bootstrap:lib/injection_container.dart""],""mode"":""consumer"",""notes"":""deterministic injection contract for presentation"",""provides"":[],""required_validation"":[""flutter analyze"",""Architecture Placement Guard / architecture-placement""],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:presentation"",""node_id"":""file:lib/presentation/widgets/business/reservations/pricing_settings_widget.dart"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""10.1"",""10.3"",""10.4""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:lib/presentation/widgets""}"
lib/presentation/widgets/business/reservations/rate_limit_settings_widget.dart,lib/presentation/widgets,presentation,keep_update,"10.1,10.3,10.4",keep+update,medium,"UI layer retained; feature completion, localization, and accessibility planned.","{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[""di:spot:lib/presentation/widgets"",""di:bootstrap:lib/injection_container.dart""],""mode"":""consumer"",""notes"":""deterministic injection contract for presentation"",""provides"":[],""required_validation"":[""flutter analyze"",""Architecture Placement Guard / architecture-placement""],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:presentation"",""node_id"":""file:lib/presentation/widgets/business/reservations/rate_limit_settings_widget.dart"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""10.1"",""10.3"",""10.4""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:lib/presentation/widgets""}"
lib/presentation/widgets/business/reservations/reservation_calendar_widget.dart,lib/presentation/widgets,presentation,keep_update,"10.1,10.3,10.4",keep+update,medium,"UI layer retained; feature completion, localization, and accessibility planned.","{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[""di:spot:lib/presentation/widgets"",""di:bootstrap:lib/injection_container.dart""],""mode"":""consumer"",""notes"":""deterministic injection contract for presentation"",""provides"":[],""required_validation"":[""flutter analyze"",""Architecture Placement Guard / architecture-placement""],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:presentation"",""node_id"":""file:lib/presentation/widgets/business/reservations/reservation_calendar_widget.dart"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""10.1"",""10.3"",""10.4""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:lib/presentation/widgets""}"
lib/presentation/widgets/business/reservations/reservation_list_widget.dart,lib/presentation/widgets,presentation,keep_update,"10.1,10.3,10.4",keep+update,medium,"UI layer retained; feature completion, localization, and accessibility planned.","{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[""di:spot:lib/presentation/widgets"",""di:bootstrap:lib/injection_container.dart""],""mode"":""consumer"",""notes"":""deterministic injection contract for presentation"",""provides"":[],""required_validation"":[""flutter analyze"",""Architecture Placement Guard / architecture-placement""],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:presentation"",""node_id"":""file:lib/presentation/widgets/business/reservations/reservation_list_widget.dart"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""10.1"",""10.3"",""10.4""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:lib/presentation/widgets""}"
lib/presentation/widgets/business/reservations/reservation_stats_widget.dart,lib/presentation/widgets,presentation,keep_update,"10.1,10.3,10.4",keep+update,medium,"UI layer retained; feature completion, localization, and accessibility planned.","{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[""di:spot:lib/presentation/widgets"",""di:bootstrap:lib/injection_container.dart""],""mode"":""consumer"",""notes"":""deterministic injection contract for presentation"",""provides"":[],""required_validation"":[""flutter analyze"",""Architecture Placement Guard / architecture-placement""],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:presentation"",""node_id"":""file:lib/presentation/widgets/business/reservations/reservation_stats_widget.dart"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""10.1"",""10.3"",""10.4""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:lib/presentation/widgets""}"
lib/presentation/widgets/business/reservations/seating_chart_settings_widget.dart,lib/presentation/widgets,presentation,keep_update,"10.1,10.3,10.4",keep+update,medium,"UI layer retained; feature completion, localization, and accessibility planned.","{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[""di:spot:lib/presentation/widgets"",""di:bootstrap:lib/injection_container.dart""],""mode"":""consumer"",""notes"":""deterministic injection contract for presentation"",""provides"":[],""required_validation"":[""flutter analyze"",""Architecture Placement Guard / architecture-placement""],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:presentation"",""node_id"":""file:lib/presentation/widgets/business/reservations/seating_chart_settings_widget.dart"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""10.1"",""10.3"",""10.4""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:lib/presentation/widgets""}"
lib/presentation/widgets/business/reservations/time_slot_settings_widget.dart,lib/presentation/widgets,presentation,keep_update,"10.1,10.3,10.4",keep+update,medium,"UI layer retained; feature completion, localization, and accessibility planned.","{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[""di:spot:lib/presentation/widgets"",""di:bootstrap:lib/injection_container.dart""],""mode"":""consumer"",""notes"":""deterministic injection contract for presentation"",""provides"":[],""required_validation"":[""flutter analyze"",""Architecture Placement Guard / architecture-placement""],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:presentation"",""node_id"":""file:lib/presentation/widgets/business/reservations/time_slot_settings_widget.dart"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""10.1"",""10.3"",""10.4""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:lib/presentation/widgets""}"
lib/presentation/widgets/business/user_business_matching_widget.dart,lib/presentation/widgets,presentation,keep_update,"10.1,10.3,10.4",keep+update,medium,"UI layer retained; feature completion, localization, and accessibility planned.","{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[""di:spot:lib/presentation/widgets"",""di:bootstrap:lib/injection_container.dart""],""mode"":""consumer"",""notes"":""deterministic injection contract for presentation"",""provides"":[],""required_validation"":[""flutter analyze"",""Architecture Placement Guard / architecture-placement""],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:presentation"",""node_id"":""file:lib/presentation/widgets/business/user_business_matching_widget.dart"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""10.1"",""10.3"",""10.4""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:lib/presentation/widgets""}"
lib/presentation/widgets/chat/chat_button_with_badge.dart,lib/presentation/widgets,presentation,keep_update,"10.1,10.3,10.4",keep+update,medium,"UI layer retained; feature completion, localization, and accessibility planned.","{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[""di:spot:lib/presentation/widgets"",""di:bootstrap:lib/injection_container.dart""],""mode"":""consumer"",""notes"":""deterministic injection contract for presentation"",""provides"":[],""required_validation"":[""flutter analyze"",""Architecture Placement Guard / architecture-placement""],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:presentation"",""node_id"":""file:lib/presentation/widgets/chat/chat_button_with_badge.dart"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""10.1"",""10.3"",""10.4""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:lib/presentation/widgets""}"
lib/presentation/widgets/chat/message_search_bar.dart,lib/presentation/widgets,presentation,keep_update,"10.1,10.3,10.4",keep+update,medium,"UI layer retained; feature completion, localization, and accessibility planned.","{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[""di:spot:lib/presentation/widgets"",""di:bootstrap:lib/injection_container.dart""],""mode"":""consumer"",""notes"":""deterministic injection contract for presentation"",""provides"":[],""required_validation"":[""flutter analyze"",""Architecture Placement Guard / architecture-placement""],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:presentation"",""node_id"":""file:lib/presentation/widgets/chat/message_search_bar.dart"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""10.1"",""10.3"",""10.4""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:lib/presentation/widgets""}"
lib/presentation/widgets/chat/typing_indicator.dart,lib/presentation/widgets,presentation,keep_update,"10.1,10.3,10.4",keep+update,medium,"UI layer retained; feature completion, localization, and accessibility planned.","{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[""di:spot:lib/presentation/widgets"",""di:bootstrap:lib/injection_container.dart""],""mode"":""consumer"",""notes"":""deterministic injection contract for presentation"",""provides"":[],""required_validation"":[""flutter analyze"",""Architecture Placement Guard / architecture-placement""],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:presentation"",""node_id"":""file:lib/presentation/widgets/chat/typing_indicator.dart"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""10.1"",""10.3"",""10.4""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:lib/presentation/widgets""}"
lib/presentation/widgets/chat/unified_chat_message.dart,lib/presentation/widgets,presentation,keep_update,"10.1,10.3,10.4",keep+update,medium,"UI layer retained; feature completion, localization, and accessibility planned.","{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[""di:spot:lib/presentation/widgets"",""di:bootstrap:lib/injection_container.dart""],""mode"":""consumer"",""notes"":""deterministic injection contract for presentation"",""provides"":[],""required_validation"":[""flutter analyze"",""Architecture Placement Guard / architecture-placement""],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:presentation"",""node_id"":""file:lib/presentation/widgets/chat/unified_chat_message.dart"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""10.1"",""10.3"",""10.4""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:lib/presentation/widgets""}"
lib/presentation/widgets/clubs/expansion_timeline_widget.dart,lib/presentation/widgets,presentation,keep_update,"10.1,10.3,10.4",keep+update,medium,"UI layer retained; feature completion, localization, and accessibility planned.","{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[""di:spot:lib/presentation/widgets"",""di:bootstrap:lib/injection_container.dart""],""mode"":""consumer"",""notes"":""deterministic injection contract for presentation"",""provides"":[],""required_validation"":[""flutter analyze"",""Architecture Placement Guard / architecture-placement""],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:presentation"",""node_id"":""file:lib/presentation/widgets/clubs/expansion_timeline_widget.dart"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""10.1"",""10.3"",""10.4""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:lib/presentation/widgets""}"
lib/presentation/widgets/clubs/expertise_coverage_widget.dart,lib/presentation/widgets,presentation,keep_update,"10.1,10.3,10.4",keep+update,medium,"UI layer retained; feature completion, localization, and accessibility planned.","{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[""di:spot:lib/presentation/widgets"",""di:bootstrap:lib/injection_container.dart""],""mode"":""consumer"",""notes"":""deterministic injection contract for presentation"",""provides"":[],""required_validation"":[""flutter analyze"",""Architecture Placement Guard / architecture-placement""],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:presentation"",""node_id"":""file:lib/presentation/widgets/clubs/expertise_coverage_widget.dart"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""10.1"",""10.3"",""10.4""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:lib/presentation/widgets""}"
lib/presentation/widgets/common/action_confirmation_dialog.dart,lib/presentation/widgets,presentation,keep_update,"10.1,10.3,10.4",keep+update,medium,"UI layer retained; feature completion, localization, and accessibility planned.","{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[""di:spot:lib/presentation/widgets"",""di:bootstrap:lib/injection_container.dart""],""mode"":""consumer"",""notes"":""deterministic injection contract for presentation"",""provides"":[],""required_validation"":[""flutter analyze"",""Architecture Placement Guard / architecture-placement""],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:presentation"",""node_id"":""file:lib/presentation/widgets/common/action_confirmation_dialog.dart"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""10.1"",""10.3"",""10.4""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:lib/presentation/widgets""}"
lib/presentation/widgets/common/action_error_dialog.dart,lib/presentation/widgets,presentation,keep_update,"10.1,10.3,10.4",keep+update,medium,"UI layer retained; feature completion, localization, and accessibility planned.","{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[""di:spot:lib/presentation/widgets"",""di:bootstrap:lib/injection_container.dart""],""mode"":""consumer"",""notes"":""deterministic injection contract for presentation"",""provides"":[],""required_validation"":[""flutter analyze"",""Architecture Placement Guard / architecture-placement""],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:presentation"",""node_id"":""file:lib/presentation/widgets/common/action_error_dialog.dart"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""10.1"",""10.3"",""10.4""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:lib/presentation/widgets""}"
lib/presentation/widgets/common/action_success_widget.dart,lib/presentation/widgets,presentation,keep_update,"10.1,10.3,10.4",keep+update,medium,"UI layer retained; feature completion, localization, and accessibility planned.","{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[""di:spot:lib/presentation/widgets"",""di:bootstrap:lib/injection_container.dart""],""mode"":""consumer"",""notes"":""deterministic injection contract for presentation"",""provides"":[],""required_validation"":[""flutter analyze"",""Architecture Placement Guard / architecture-placement""],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:presentation"",""node_id"":""file:lib/presentation/widgets/common/action_success_widget.dart"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""10.1"",""10.3"",""10.4""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:lib/presentation/widgets""}"
lib/presentation/widgets/common/ai_chat_bar.dart,lib/presentation/widgets,presentation,keep_update,"10.1,10.3,10.4",keep+update,medium,"UI layer retained; feature completion, localization, and accessibility planned.","{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[""di:spot:lib/presentation/widgets"",""di:bootstrap:lib/injection_container.dart""],""mode"":""consumer"",""notes"":""deterministic injection contract for presentation"",""provides"":[],""required_validation"":[""flutter analyze"",""Architecture Placement Guard / architecture-placement""],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:presentation"",""node_id"":""file:lib/presentation/widgets/common/ai_chat_bar.dart"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""10.1"",""10.3"",""10.4""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:lib/presentation/widgets""}"
lib/presentation/widgets/common/ai_command_processor.dart,lib/presentation/widgets,presentation,keep_update,"10.1,10.3,10.4",keep+update,medium,"UI layer retained; feature completion, localization, and accessibility planned.","{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[""di:spot:lib/presentation/widgets"",""di:bootstrap:lib/injection_container.dart""],""mode"":""consumer"",""notes"":""deterministic injection contract for presentation"",""provides"":[],""required_validation"":[""flutter analyze"",""Architecture Placement Guard / architecture-placement""],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:presentation"",""node_id"":""file:lib/presentation/widgets/common/ai_command_processor.dart"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""10.1"",""10.3"",""10.4""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:lib/presentation/widgets""}"
lib/presentation/widgets/common/ai_thinking_indicator.dart,lib/presentation/widgets,presentation,keep_update,"10.1,10.3,10.4",keep+update,medium,"UI layer retained; feature completion, localization, and accessibility planned.","{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[""di:spot:lib/presentation/widgets"",""di:bootstrap:lib/injection_container.dart""],""mode"":""consumer"",""notes"":""deterministic injection contract for presentation"",""provides"":[],""required_validation"":[""flutter analyze"",""Architecture Placement Guard / architecture-placement""],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:presentation"",""node_id"":""file:lib/presentation/widgets/common/ai_thinking_indicator.dart"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""10.1"",""10.3"",""10.4""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:lib/presentation/widgets""}"
lib/presentation/widgets/common/chat_message.dart,lib/presentation/widgets,presentation,keep_update,"10.1,10.3,10.4",keep+update,medium,"UI layer retained; feature completion, localization, and accessibility planned.","{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[""di:spot:lib/presentation/widgets"",""di:bootstrap:lib/injection_container.dart""],""mode"":""consumer"",""notes"":""deterministic injection contract for presentation"",""provides"":[],""required_validation"":[""flutter analyze"",""Architecture Placement Guard / architecture-placement""],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:presentation"",""node_id"":""file:lib/presentation/widgets/common/chat_message.dart"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""10.1"",""10.3"",""10.4""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:lib/presentation/widgets""}"
lib/presentation/widgets/common/enhanced_ai_chat_interface.dart,lib/presentation/widgets,presentation,keep_update,"10.1,10.3,10.4",keep+update,medium,"UI layer retained; feature completion, localization, and accessibility planned.","{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[""di:spot:lib/presentation/widgets"",""di:bootstrap:lib/injection_container.dart""],""mode"":""consumer"",""notes"":""deterministic injection contract for presentation"",""provides"":[],""required_validation"":[""flutter analyze"",""Architecture Placement Guard / architecture-placement""],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:presentation"",""node_id"":""file:lib/presentation/widgets/common/enhanced_ai_chat_interface.dart"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""10.1"",""10.3"",""10.4""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:lib/presentation/widgets""}"
